SourcePort,DestinationPort,Protocol,FlowDuration,TotalFwdPackets,TotalBackwardPackets,TotalLengthofFwdPackets,TotalLengthofBwdPackets,FwdPacketLengthMax,FwdPacketLengthMin,FwdPacketLengthStd,BwdPacketLengthMax,BwdPacketLengthMin,BwdPacketLengthStd,FlowIATMean,FlowIATStd,FlowIATMax,FlowIATMin,FwdIATTotal,FwdIATMean,FwdIATStd,FwdIATMax,FwdIATMin,BwdIATTotal,BwdIATMean,BwdIATStd,BwdIATMax,BwdIATMin,FwdPSHFlags,FwdHeaderLength,BwdHeaderLength,PacketLengthMean,PacketLengthStd,PacketLengthVariance,SYNFlagCount,RSTFlagCount,ACKFlagCount,URGFlagCount,CWEFlagCount,Down/UpRatio,AveragePacketSize,SubflowFwdPackets,SubflowFwdBytes,SubflowBwdPackets,SubflowBwdBytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,ActiveMean,ActiveStd,ActiveMax,ActiveMin,IdleMean,IdleStd,IdleMax,IdleMin,Inbound,Label,orig_pred,adv_pred,target_pred,orig_confidence,adv_confidence,perceptibility,perturbation_norm,best_iter
46374.999,36720.998,17.0,418961.496,254.397,95.401,1398.0,560469.049,369.0,330.0,44.668,268.352,5.583,45.346,120478.314,643431.566,482857.572,1197.781,740468.053,362631.887,610430.594,225188.488,162028.757,1070748.114,134527.729,342143.903,996015.743,0.722,0.0,600.354,1633.576,345.6,68.976,290754.369,0.0,0.0,0.0,0.0,0.0,0.171,432.0,822.499,49279.321,157.447,17458.172,356.861,382.413,111.743,16.396,256352.295,105692.527,353509.94,149222.877,619377.418,320139.616,395316.987,745529.041,1.0,UDP,UDP,-1,Benign,0.9137900471687317,0.8863976001739502,inf,inf,inf
1009.0,55371.999,17.0,836031.26,138.077,306.034,2944.0,130641.244,1472.0,1472.0,16.594,163.407,14.565,57.667,128494.483,373190.417,72634.291,120243.696,474409.274,145003.627,552027.727,200693.08,113761.107,64510.622,238377.376,290766.388,60650.902,1.015,0.0,1085.929,2987.194,1472.0,28.816,60963.664,0.0,0.0,0.0,0.0,0.0,0.078,2208.0,430.114,119352.988,186.279,83186.841,634.458,380.85,15.406,15.997,242427.925,461888.104,443425.24,303477.65,249385.777,538027.041,425909.596,1009554.411,1.0,LDAP,LDAP,-1,Benign,0.9879097938537598,0.9809737801551819,inf,inf,inf
898.0,22450.999,17.0,600866.439,727.502,288.366,2944.0,475376.106,1472.0,1472.0,0.943,115.829,2.148,63.06,313387.096,317378.575,374031.868,213673.151,911660.211,352171.848,549335.632,752650.263,370176.364,480594.868,230851.321,747116.66,596387.363,2.378,0.0,4218.511,991.53,1472.0,27.561,241287.961,0.0,0.0,0.0,0.0,0.0,0.077,2208.0,447.717,98911.966,33.54,339224.149,270.96,427.12,116.569,11.821,320312.713,220923.869,476286.521,344801.385,847080.246,99287.104,781443.542,1045126.878,1.0,LDAP,LDAP,-1,Benign,0.9902950525283813,0.9632578492164612,inf,inf,inf
863.0,26092.0,17.0,915866.119,126.503,8.097,458.0,223513.736,229.0,229.0,10.222,173.214,6.8,4.815,24464.157,87123.189,284025.324,25187.991,267480.069,51960.248,367440.398,125752.463,65427.996,457532.761,180988.528,570702.444,917394.343,0.719,0.0,1454.487,5790.395,229.0,29.811,5614.387,0.0,0.0,0.0,0.0,0.0,0.183,343.5,785.264,107847.248,151.498,393029.249,594.288,251.98,171.043,19.081,305876.1,386093.704,416425.273,20502.379,117938.035,55632.077,852007.724,352415.73,1.0,NetBIOS,NetBIOS,-1,Benign,0.9999926090240479,0.5561218857765198,inf,inf,inf
891.0,41806.999,17.0,500380.534,211.928,204.553,458.0,361490.327,229.0,229.0,1.128,131.569,13.508,12.022,327617.523,617821.285,490830.817,132636.838,119966.081,328187.242,257889.401,754498.329,322745.273,224237.393,162312.455,783145.002,154326.959,0.259,0.0,1219.054,2565.178,229.0,20.779,272262.554,0.0,0.0,0.0,0.0,0.0,0.158,343.5,149.851,26800.021,148.865,33607.451,572.127,66.907,5.671,28.928,171929.683,425462.505,652396.817,7012.306,634905.376,187336.232,573416.319,985307.184,1.0,NetBIOS,NetBIOS,-1,Benign,0.9999970197677612,0.5164471864700317,inf,inf,inf
57200.0,53.0,17.0,536095.028,1.0,1564.0,90.0,514397.027,45.0,45.0,114.304,503.0,32.0,239.588,0.5,0.0,1.0,0.0,0.0,0.0,137190.396,378838.999,0.0,2578453.902,101712.352,397964.27,1421254.983,1.0,0.0,12267.0,30715.001,56.2,161.048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.25,1.0,0.0,1560.0,0.0,-1.0,26.0,0.0,33.0,0.0,701496.302,0.0,0.0,0.0,1559527.302,275902.993,1017158.977,0.0,Benign,Benign,UDP,UDP,1.0,0.7753788232803345,0.00019144962425343692,0.1313612014055252,5.0
64683.999,55824.0,17.0,269495.82,201.854,269.935,946.0,109119.46,473.0,473.0,12.995,135.847,0.058,18.137,193214.082,633963.545,208991.886,265579.594,134217.258,213280.466,283423.639,1153156.601,332586.858,551517.135,219269.844,139830.506,118407.558,1.148,0.0,3873.735,4671.229,473.0,59.824,403708.036,0.0,0.0,0.0,0.0,0.0,0.062,709.5,603.956,34176.281,289.544,327477.322,470.399,290.302,4.482,8.01,167780.822,482997.521,272542.509,71303.079,737908.932,29598.048,954503.087,991232.616,1.0,MSSQL,MSSQL,-1,Benign,0.986936628818512,0.9878707528114319,inf,inf,inf
58108.0,56990.001,17.0,667739.752,411.025,300.684,802.0,315930.339,401.0,401.0,5.421,80.595,14.523,45.903,51958.427,494463.564,892407.17,139721.813,569407.38,337504.426,113723.806,454253.278,126211.916,615748.361,172500.836,180453.793,592030.239,0.179,0.0,3924.81,6001.365,401.0,29.106,108285.854,0.0,0.0,0.0,0.0,0.0,0.2,601.5,320.218,52887.458,273.686,246169.388,393.477,595.626,100.206,42.651,307490.321,90001.18,501182.806,332038.147,877709.357,325905.451,249766.116,576993.707,1.0,UDP,UDP,-1,Benign,0.9349111318588257,0.6104679107666016,inf,inf,inf
995.0,49729.999,17.0,399038.0,512.063,34.845,2944.0,235104.837,1472.0,1472.0,19.994,73.364,13.472,25.82,306986.805,341434.587,1091263.884,336618.164,349097.374,357109.49,447433.339,326734.539,171845.064,1111460.308,379032.119,36463.714,390580.432,1.074,0.0,3623.491,2935.865,1472.0,20.978,404586.719,0.0,0.0,0.0,0.0,0.0,0.096,2208.0,448.489,128538.984,227.702,318495.734,46.093,93.407,42.515,6.071,314643.625,400706.797,683799.462,73143.581,246745.83,292978.983,394501.625,699451.138,1.0,LDAP,LDAP,-1,Benign,0.9896798729896545,0.9793931245803833,inf,inf,inf
828.0,1189.0,17.0,1.0,1.0,0.0,458.0,0.0,229.0,229.0,164.049,976.0,6.0,0.0,3577424.364,1799813.278,1.0,203.0,0.0,548789.133,0.0,0.0,203.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,0.0,229.0,237.597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,343.5,1.0,0.0,0.0,4378.0,-1.0,-1.0,20.0,17.0,12414.0,8433.662,12414.0,12414.0,0.0,0.0,0.0,1277145.955,1.0,NetBIOS,NetBIOS,Benign,Benign,0.9999029636383057,0.38139793276786804,9.991117985919118e-05,0.12981168925762177,109.0
39552.0,52975.0,17.0,153652.598,232.193,206.996,1002.0,570898.012,501.0,501.0,1.03,3.757,2.965,48.655,287010.24,607324.102,1141586.692,365416.567,1162983.116,297573.916,112951.54,206849.595,94376.281,217155.015,557650.4,149458.076,946036.579,1.77,0.0,4068.959,6057.026,501.0,26.473,177746.067,0.0,0.0,0.0,0.0,0.0,0.079,751.5,94.758,37309.205,132.306,316527.345,393.946,59.419,146.919,9.644,92000.57,210009.41,607374.34,230265.097,967528.334,105499.592,292880.61,1145383.008,1.0,MSSQL,MSSQL,-1,Benign,0.9460580945014954,0.9437077641487122,inf,inf,inf
61849.999,14237.0,17.0,990676.979,554.856,178.918,972.0,355364.8,486.0,486.0,14.64,34.862,11.307,51.101,116990.107,349011.046,562541.59,304851.838,774309.786,235583.269,289593.645,896256.98,224240.309,318559.473,437858.748,705638.227,810814.365,2.215,0.0,3986.869,4493.792,486.0,65.272,217634.416,0.0,0.0,0.0,0.0,0.0,0.007,729.0,869.235,70252.565,72.293,72357.724,110.575,141.357,186.465,25.956,98949.013,439204.851,367884.725,169352.035,1051243.618,150817.912,624632.551,455277.553,1.0,MSSQL,MSSQL,-1,Benign,0.9776695370674133,0.9752501249313354,inf,inf,inf
969.0,45900.999,17.0,879939.451,479.556,22.561,458.0,416353.069,229.0,229.0,10.287,328.01,4.037,54.382,35125.905,103924.281,185492.233,104959.412,232999.971,96499.957,260196.967,45043.49,59564.957,289216.507,571438.485,400576.053,486899.45,2.28,0.0,3127.878,5434.974,229.0,57.544,73412.973,0.0,0.0,0.0,0.0,0.0,0.051,343.5,546.138,37463.288,165.814,108626.696,308.939,534.388,77.769,32.47,101911.665,189771.646,563271.827,64858.585,966095.802,19157.49,78576.38,894185.415,1.0,NetBIOS,NetBIOS,-1,Benign,0.9999969005584717,0.4525876045227051,inf,inf,inf
894.0,25327.0,17.0,222891.981,706.647,197.05,2944.0,307245.295,1472.0,1472.0,7.114,132.213,6.626,68.893,341510.055,79561.48,1170564.882,343944.423,938917.518,253228.995,211052.683,98614.163,296707.776,142903.544,25670.121,305282.683,967390.859,2.118,0.0,6952.387,4383.808,1472.0,17.359,51460.244,0.0,0.0,0.0,0.0,0.0,0.105,2208.0,415.666,45185.975,254.095,179284.36,352.942,510.315,36.272,1475.554,277652.817,330553.435,377073.512,36484.061,186740.574,129957.34,402936.625,48780.639,1.0,LDAP,LDAP,-1,Benign,0.9929441809654236,0.9774752855300903,inf,inf,inf
634.0,42865.998,17.0,1.0,1.0,0.0,458.0,0.0,229.0,229.0,164.049,976.0,6.0,292.605,11347447.723,0.0,1.0,0.0,24258022.893,0.0,0.0,0.0,203.0,0.0,225905.359,0.0,0.0,3.0,0.0,1008.0,0.0,229.0,237.597,0.0,0.0,0.0,0.0,0.0,0.0,3.0,343.5,1.0,0.0,0.0,4378.0,-1.0,247.0,20.0,0.0,12414.0,8433.662,12414.0,12414.0,0.0,0.0,0.0,235560.99,1.0,NetBIOS,NetBIOS,Benign,Benign,0.999997615814209,0.47742944955825806,4.241385613568127e-05,0.3882366120815277,453.0
56582.0,80.0,6.0,3577580.081,78.0,1543.0,18.0,0.0,6.0,0.0,13.632,0.0,0.0,0.0,0.5,0.0,1373013.05,0.0,9434565.267,1190619.755,1012932.767,3024538.995,0.0,5896757.127,2527843.44,0.0,2761569.072,0.0,0.0,0.0,247.0,2.25,29.063,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.571,4116.0,208523.996,1149.0,37567.002,-1.0,63654.0,0.0,0.0,0.0,3016801.282,0.0,0.0,1469263.547,5557933.107,4933302.862,5037416.013,0.0,Benign,Benign,UDPLag,UDPLag,1.0,0.4767603576183319,4.853436257690191e-05,0.22142593562602997,21.0
51789.002,8175.0,17.0,546346.092,661.975,70.157,860.0,248004.456,430.0,430.0,13.878,136.56,4.439,21.521,201832.302,488678.073,464087.874,351159.28,735085.871,175643.497,186385.78,951641.038,241962.693,949184.967,387599.448,57837.191,806681.229,1.579,0.0,3134.729,5235.269,430.0,50.184,236503.987,0.0,0.0,0.0,0.0,0.0,0.139,645.0,813.289,56385.179,310.146,74307.985,39.128,350.954,55.381,21.3,106288.769,178135.634,602732.373,157790.662,161334.577,471161.541,417062.002,397449.491,1.0,MSSQL,MSSQL,-1,Benign,0.8466174006462097,0.9146389365196228,inf,inf,inf
48211.001,25045.001,17.0,755132.793,137.221,169.625,1438.0,34459.171,389.0,330.0,55.632,250.358,13.444,0.447,147228.995,103697.917,524114.049,5795.621,897465.639,419305.121,682647.777,1201924.096,354279.267,897539.209,547488.611,618654.227,454276.817,1.539,0.0,400.569,5416.667,353.6,59.92,236323.406,0.0,0.0,0.0,0.0,0.0,0.21,442.0,344.625,103974.724,238.038,277548.869,140.584,337.018,161.876,29.996,336901.105,326738.58,40177.275,5422.888,24234.414,399592.108,255487.25,993483.452,1.0,UDP,UDP,-1,Benign,0.9339982271194458,0.8872001767158508,inf,inf,inf
45278.001,59294.001,17.0,325412.564,66.056,274.219,1438.0,142606.201,389.0,330.0,48.987,39.195,9.159,43.928,200451.421,492103.391,851695.98,223963.71,151719.479,83902.087,129972.45,1204814.754,44487.837,1144164.553,387205.37,132544.955,1082568.451,2.23,0.0,2891.226,3188.299,353.6,44.545,61503.535,0.0,0.0,0.0,0.0,0.0,0.221,442.0,377.652,52057.969,115.693,19583.993,50.361,121.507,69.761,11.711,214666.824,275014.322,607757.432,168959.722,794305.85,7404.792,332786.952,492031.481,1.0,UDP,UDP,-1,Benign,0.9109002351760864,0.8862641453742981,inf,inf,inf
17938.999,17939.0,6.0,26887659.064,46.0,46.0,36.0,0.0,6.0,6.0,0.0,0.0,0.0,188.169,3480542.865,6444680.452,19872221.768,5950393.01,20551154.67,2899438.009,5752075.711,14415641.702,0.0,30112858.074,8246229.965,19148773.329,29031403.083,0.0,0.0,1280.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.6,1.0,0.0,0.0,6074.0,12909.0,-1.0,0.0,40.0,1099369.368,0.0,1635083.021,1945701.011,18089161.48,2297889.566,9978482.217,9568481.002,1.0,Syn,UDPLag,Benign,Benign,0.9997445940971375,0.9760642051696777,0.00013763742754235864,0.23592151701450348,35.0
63600.0,53.0,17.0,515616.985,1.0,1948.0,56.0,460398.993,28.0,28.0,134.617,792.0,44.0,248.331,0.5,0.0,1.0,0.0,0.0,0.0,250829.75,1310594.963,0.0,2955719.09,312246.286,879513.192,2069729.042,1.0,0.0,6249.0,33178.999,53.6,207.526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,1.0,0.0,1775.0,90064.998,-1.0,-1.0,0.0,14.0,0.0,484458.15,0.0,0.0,0.0,1839482.772,508434.981,1182382.011,0.0,Benign,Benign,UDP,UDP,1.0,0.730666995048523,4.302964225644246e-05,0.1449318528175354,9.0
648.0,62289.999,17.0,1.0,31.0,34.0,494.0,0.0,247.0,247.0,164.049,0.0,6.0,0.0,9924289.379,0.0,1.0,0.0,40703347.235,3820394.012,0.0,0.0,0.0,0.0,225905.359,501564.292,0.0,0.0,0.0,0.0,0.0,247.0,237.597,0.0,0.0,0.0,0.0,0.0,0.0,3.0,370.5,1.0,0.0,0.0,4378.0,-1.0,247.0,0.0,0.0,12414.0,8433.662,12414.0,12414.0,0.0,0.0,0.0,0.0,1.0,NetBIOS,NetBIOS,Benign,Benign,0.999996542930603,0.47723668813705444,0.00015292498574126512,0.4613916277885437,392.0
648.0,21981.001,17.0,1.0,31.0,34.0,458.0,0.0,229.0,229.0,164.049,976.0,6.0,292.605,7307184.176,0.0,1.0,203.0,25932318.698,0.0,0.0,0.0,203.0,0.0,225905.359,501564.292,0.0,3.0,0.0,1008.0,0.0,229.0,237.597,0.0,0.0,0.0,0.0,0.0,0.0,3.0,343.5,1.0,0.0,0.0,0.0,-1.0,247.0,20.0,0.0,12414.0,8433.662,12414.0,12414.0,0.0,0.0,0.0,0.0,1.0,NetBIOS,NetBIOS,Benign,Benign,0.9999963045120239,0.46638259291648865,0.0002484939177520573,0.3283543884754181,543.0
443.0,33341.999,6.0,1.0,1.0,4547.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,83.499,569191.793,0.0,1.0,0.0,677125.012,219685.471,1948480.449,4810692.168,0.0,5792459.113,0.0,0.0,0.0,0.0,0.0,36571.999,63055.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3793.0,0.0,16.0,24.0,2509.0,45.0,1870804.011,75813.407,5065724.236,0.0,2584211.417,0.0,4270580.032,4920790.027,1.0,Benign,Benign,UDP,UDP,1.0,0.45375463366508484,1.2042233720421791e-05,0.3072592318058014,36.0
48689.998,21359.0,17.0,545667.381,734.154,38.332,956.0,493743.816,478.0,478.0,19.38,211.986,1.53,7.66,164331.466,292532.54,282066.547,307199.121,346638.266,120398.155,453405.777,620331.412,109827.53,3001.71,52849.282,191367.762,637182.066,0.605,0.0,2758.255,4247.203,478.0,0.512,61485.473,0.0,0.0,0.0,0.0,0.0,0.067,717.0,376.844,70263.946,215.2,297231.45,490.168,450.507,63.911,20.555,29193.752,6774.469,158826.367,193111.859,176470.996,424610.362,745821.888,650649.791,1.0,MSSQL,MSSQL,-1,Benign,0.9035192728042603,0.9296874403953552,inf,inf,inf
792.0,45082.0,17.0,572799.033,3.067,62.926,2944.0,539699.657,1472.0,1472.0,11.877,257.829,4.57,35.721,218970.722,197746.183,230133.474,343294.681,417564.799,198758.712,263943.342,12887.514,160213.273,55445.123,197148.548,729839.772,530639.428,0.29,0.0,1381.617,85.832,1472.0,1.345,91992.754,0.0,0.0,0.0,0.0,0.0,0.064,2208.0,140.132,9227.673,22.098,189534.932,134.099,260.961,171.661,30.068,394084.875,273713.801,18529.112,257177.533,204702.21,476838.718,208633.261,875260.995,1.0,LDAP,LDAP,-1,Benign,0.9865915179252625,0.9789415597915649,inf,inf,inf
835.0,53685.001,17.0,574924.403,423.403,158.615,458.0,94370.564,229.0,229.0,8.722,345.043,0.437,0.247,39145.078,361219.906,1061472.846,385127.351,10055.483,378948.378,520793.435,1152882.784,322675.439,1096765.285,413295.284,210158.626,905281.686,0.939,0.0,1726.753,1792.142,229.0,4.496,301217.492,0.0,0.0,0.0,0.0,0.0,0.068,343.5,788.574,16511.425,247.487,158223.853,648.426,48.843,135.888,21.533,267821.456,139729.183,677763.027,272244.152,727960.153,465540.024,903566.655,1130073.616,1.0,NetBIOS,NetBIOS,-1,Benign,0.9999953508377075,0.7663076519966125,inf,inf,inf
845.0,13080.0,17.0,994999.469,682.69,315.022,2944.0,582426.248,1472.0,1472.0,12.504,119.12,11.346,69.238,277587.115,1055.826,29892.048,388857.651,249792.818,352098.275,527407.845,570823.349,69916.226,1162106.385,241171.394,298636.022,131836.242,1.854,0.0,3325.057,3187.091,1472.0,49.206,24556.207,0.0,0.0,0.0,0.0,0.0,0.07,2208.0,832.542,59531.069,299.339,304281.543,617.034,501.766,151.182,21.205,30306.049,127508.253,567337.152,276881.905,1006347.703,689545.848,525416.733,90030.091,1.0,LDAP,LDAP,-1,Benign,0.9829482436180115,0.9627733826637268,inf,inf,inf
13410.0,30158.001,17.0,1127219.023,132.995,57.746,888.0,182511.68,444.0,444.0,17.186,377.916,1.021,41.786,303896.649,373897.788,56434.115,345646.711,426612.775,257494.726,226362.677,883396.708,332502.383,727681.887,98891.276,273539.899,631578.929,1.558,0.0,2337.052,1205.037,444.0,3.636,413210.137,0.0,0.0,0.0,0.0,0.0,0.02,666.0,337.592,7099.396,193.602,251310.081,370.236,272.879,45.725,18.642,368997.19,4251.804,495245.859,390834.063,889596.251,66943.373,569598.27,612460.306,1.0,MSSQL,MSSQL,-1,Benign,0.9932371973991394,0.9929507970809937,inf,inf,inf
1021.0,27096.001,17.0,177006.764,644.758,154.585,2944.0,382612.855,1472.0,1472.0,12.545,292.193,9.093,11.815,39614.341,485283.285,852904.192,211209.031,250711.697,2168.968,369930.213,1013960.385,94237.537,833471.766,212974.949,392928.753,923939.445,1.345,0.0,3172.793,1572.003,1472.0,61.891,296068.912,0.0,0.0,0.0,0.0,0.0,0.039,2208.0,717.703,78315.59,129.365,392756.512,462.34,357.283,106.129,12.882,34843.599,341174.744,297751.41,56065.514,763407.931,638647.188,557059.509,319886.449,1.0,LDAP,LDAP,-1,Benign,0.9900420904159546,0.9641993641853333,inf,inf,inf
49499.001,53.0,17.0,552635.981,1.0,1550.0,62.0,708976.022,31.0,31.0,116.511,670.0,69.0,203.052,0.5,0.0,1.0,0.0,0.0,0.0,0.0,733959.017,0.0,2030903.973,227585.194,0.0,1708788.986,0.0,0.0,6956.0,26715.001,54.2,228.769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.75,1.0,0.0,1501.0,0.0,-1.0,109.0,0.0,13.0,0.0,473274.32,0.0,0.0,659565.753,1473669.331,704061.01,1219517.028,0.0,Benign,Benign,UDP,UDP,1.0,0.560483992099762,0.0002801904920488596,0.1200380027294159,6.0
46191.0,31148.999,17.0,146520.369,731.585,111.314,766.0,488309.327,383.0,383.0,11.616,66.445,0.149,33.969,40082.125,351161.373,158807.326,384673.558,703900.193,318369.612,333313.85,431208.868,221727.248,1104989.599,519157.562,130093.759,631493.321,1.664,0.0,1353.005,2270.764,383.0,15.034,339585.321,0.0,0.0,0.0,0.0,0.0,0.046,574.5,406.493,11750.143,142.349,114552.003,82.699,557.267,162.358,14.683,313584.882,86745.083,580327.885,79378.983,370501.804,52728.093,215110.119,934524.698,1.0,UDP,UDP,-1,Benign,0.8934946060180664,0.8620008826255798,inf,inf,inf
18002.999,64001.0,17.0,898815.825,426.136,261.157,1138.0,380772.047,569.0,569.0,13.646,5.341,5.379,63.528,45271.974,437140.0,750989.645,51193.708,5766.456,355587.96,47756.762,1112723.696,225905.923,960304.497,166288.776,162921.993,384333.256,1.998,0.0,575.417,5313.099,569.0,38.255,13068.08,0.0,0.0,0.0,0.0,0.0,0.225,853.5,568.843,22842.601,122.019,386522.615,60.283,637.741,43.609,32.498,371788.538,434133.067,726273.443,38649.039,615707.096,398898.685,1028820.199,253578.974,1.0,MSSQL,MSSQL,-1,Benign,0.9929782748222351,0.9939380884170532,inf,inf,inf
55655.001,54045.0,17.0,350228.771,687.454,136.959,750.0,80715.92,375.0,375.0,13.94,189.102,3.495,43.499,382010.552,324024.692,817490.587,374755.289,893457.752,358640.294,677701.16,407454.893,220646.507,749342.709,519091.118,49847.076,207750.811,1.654,0.0,1730.398,2983.959,375.0,35.368,123466.053,0.0,0.0,0.0,0.0,0.0,0.081,562.5,281.049,1351.358,112.624,480313.226,74.846,148.832,131.984,13.021,308878.977,154495.595,678198.442,6694.442,728099.831,220561.159,949907.038,806061.56,1.0,UDP,UDP,-1,Benign,0.8990015983581543,0.8753777742385864,inf,inf,inf
905.0,30677.001,17.0,357475.455,567.938,295.496,458.0,72176.278,229.0,229.0,0.865,365.024,12.61,7.337,85025.397,242272.296,488955.66,3154.867,348312.186,151505.345,646495.801,889572.774,315524.726,693383.741,489196.443,470296.599,936692.928,1.061,0.0,4245.496,2722.569,229.0,36.689,153950.594,0.0,0.0,0.0,0.0,0.0,0.099,343.5,505.586,92196.931,242.202,112299.94,331.969,269.752,66.425,13.997,74614.108,267090.736,35691.736,270984.48,1129298.836,20509.669,105057.435,823857.786,1.0,NetBIOS,NetBIOS,-1,Benign,0.999993085861206,0.36223670840263367,inf,inf,inf
58441.002,52032.999,6.0,1273968.992,46.0,46.0,12.0,6074.0,6.0,6.0,0.0,0.0,0.0,0.0,0.667,102547.814,2297264.049,593866.011,2090059.922,380855.156,1285290.977,672019.003,347872.011,1208163.991,1147108.179,1442453.209,0.0,4.0,0.0,1280.0,1416.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,1.0,0.0,46.0,0.0,10063.0,-1.0,0.0,40.0,1501588.727,0.0,2286501.103,1872729.999,1482921.564,783231.38,0.0,0.0,1.0,Syn,Syn,Benign,Benign,0.5594329237937927,0.44404977560043335,0.0002291130949743092,0.03648878633975983,6.0
35634.998,56380.999,17.0,232236.5,366.579,220.801,750.0,432799.379,375.0,375.0,12.036,373.666,10.673,36.13,156679.063,103215.745,808518.32,358773.282,803671.62,365412.236,190675.484,307655.33,52684.37,219591.449,438162.66,217356.657,424676.911,0.773,0.0,995.902,2291.269,375.0,36.981,69169.813,0.0,0.0,0.0,0.0,0.0,0.199,562.5,32.267,1530.327,297.894,318682.329,450.144,639.005,159.421,31.163,46510.416,400618.162,300828.636,227218.231,854090.902,190685.818,226425.13,118090.607,1.0,UDP,UDP,-1,Benign,0.925296425819397,0.8695572018623352,inf,inf,inf
778.0,28015.0,17.0,1182264.525,2.341,284.175,458.0,280857.841,229.0,229.0,1.727,113.55,11.073,26.057,6755.283,231698.01,87146.253,40751.169,146066.24,219901.737,247930.884,944913.486,164644.141,1104196.783,193293.9,368513.611,634344.475,1.662,0.0,3921.623,5595.876,229.0,9.115,415137.442,0.0,0.0,0.0,0.0,0.0,0.113,343.5,432.059,64127.056,40.624,495870.911,366.453,438.511,56.488,32.794,183199.028,178043.792,657037.697,11142.659,905231.41,198325.785,58617.734,265998.21,1.0,NetBIOS,NetBIOS,-1,Benign,0.9999964237213135,0.551973283290863,inf,inf,inf
15690.0,51887.001,6.0,1.0,1.0,46.0,12.0,0.0,6.0,6.0,0.0,976.0,0.0,322.844,0.667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24732830.993,11064773.657,25975017.418,34937658.809,23.0,0.0,1280.0,0.0,6.0,262.82,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,17122.0,-1.0,0.0,40.0,0.0,0.0,0.0,3865611.917,56555920.121,0.0,0.0,25080364.332,1.0,Syn,Syn,Benign,Benign,0.6039774417877197,0.42249587178230286,0.0001496372278779745,0.03943902254104614,606.0
31046.0,58756.002,17.0,673793.104,382.646,174.898,1314.0,63194.194,657.0,657.0,7.34,297.054,4.563,7.183,187153.827,147147.598,506180.909,103981.23,1092882.535,352616.21,436715.995,695195.6,256377.731,519785.246,155371.449,677056.712,909251.678,0.993,0.0,1181.14,4241.529,657.0,34.746,333380.291,0.0,0.0,0.0,0.0,0.0,0.034,985.5,610.566,55826.456,267.194,146673.511,371.233,366.215,122.895,2.098,305475.186,310296.176,522077.796,285937.393,339287.889,140756.526,779820.924,432666.934,1.0,MSSQL,MSSQL,-1,Benign,0.9923352599143982,0.977093517780304,inf,inf,inf
873.0,11132.0,17.0,56343.101,831.29,173.01,2944.0,500897.056,1472.0,1472.0,4.354,17.374,7.477,39.122,382187.736,498453.016,1085557.864,65939.619,549020.097,321387.405,648221.302,23745.261,130912.09,918576.586,202660.586,252480.15,1049757.056,1.513,0.0,1158.237,5337.593,1472.0,18.322,303688.965,0.0,0.0,0.0,0.0,0.0,0.06,2208.0,55.81,141137.544,290.873,526048.571,38.651,373.238,7.05,10.755,402326.425,461318.578,542678.832,172201.292,1134804.013,365121.574,293104.172,742106.82,1.0,LDAP,LDAP,-1,Benign,0.9903994202613831,0.9495845437049866,inf,inf,inf
51509.998,443.0,6.0,5350597.791,1.0,9498.0,1298.0,6772787.199,567.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,4976576.949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20315.0,79.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,83.158,2279.0,0.0,11383.0,2019320.097,26860.0,-1.0,0.0,0.0,0.0,361246.8,0.0,0.0,0.0,42475.316,0.0,0.0,0.0,Benign,Benign,UDPLag,UDPLag,1.0,0.4110259413719177,0.00013962312368676066,0.5016346573829651,131.0
8059.0,45076.0,6.0,3251426.942,1.0,46.0,12.0,0.0,6.0,6.0,0.0,0.0,6.0,94.835,0.667,220306.278,6258735.041,3653424.928,1513547.042,567036.573,805793.924,1278021.967,2196237.021,0.0,4187979.545,5924780.259,547234.024,4.0,0.0,796.0,668.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,7.5,1.0,0.0,46.0,0.0,12753.0,-1.0,0.0,40.0,696485.429,2090649.132,0.0,218556.998,3592660.729,2066696.894,0.0,0.0,1.0,Syn,Syn,Benign,Benign,0.6227896213531494,0.9427701830863953,0.00024053119705058634,0.20708632469177246,29.0
